T2M,RH2M,PS,datetime,hour,month,T2M_diff,RH2M_diff,PS_diff,T2M_roll_mean,RH2M_roll_mean,PS_roll_mean,T2M_roll_std,RH2M_roll_std,PS_roll_std,T2M_roll_dev,RH2M_roll_dev,PS_roll_dev
22.84,98.38,985.5,2025-10-03 04:00:00,4,10,-0.23000000000000043,1.7199999999999989,0.20000000000004547,26.254166666666666,82.29041666666667,984.2791666666666,2.9488537443896705,12.797809418248562,1.095436846240328,-3.4141666666666666,16.089583333333323,1.2208333333334167
22.65,100.0,985.9,2025-10-03 05:00:00,5,10,-0.19000000000000128,1.6200000000000045,0.39999999999997726,26.222916666666666,82.77583333333334,984.4541666666665,2.9841778114162074,13.250571740468063,0.9965065791859224,-3.572916666666668,17.22416666666666,1.4458333333334394
23.74,96.58,986.4,2025-10-03 06:00:00,6,10,1.0899999999999999,-3.4200000000000017,0.5,26.21083333333333,83.10041666666667,984.6208333333334,2.9940141974440704,13.49741085611817,0.9722135955659984,-2.4708333333333314,13.479583333333323,1.7791666666665833
25.66,89.47,987.0,2025-10-03 07:00:00,7,10,1.9200000000000017,-7.109999999999999,0.6000000000000227,26.225416666666664,83.36166666666666,984.7750000000001,2.9902856911165947,13.559956927810449,1.0443429388631018,-0.565416666666664,6.108333333333334,2.224999999999909
27.69,80.65,987.5,2025-10-03 08:00:00,8,10,2.030000000000001,-8.819999999999993,0.5,26.219583333333333,83.77291666666666,984.9166666666666,2.9871543520870003,13.309136606488128,1.171645690141774,1.4704166666666687,-3.1229166666666544,2.5833333333333712
28.92,74.87,987.8,2025-10-03 09:00:00,9,10,1.2300000000000004,-5.780000000000001,0.2999999999999545,26.197916666666668,84.20458333333333,985.0500000000001,2.964580737520784,12.816076174653109,1.3081683178646055,2.722083333333334,-9.334583333333327,2.7499999999998863
29.56,71.59,987.8,2025-10-03 10:00:00,10,10,0.639999999999997,-3.280000000000001,0.0,26.176666666666666,84.51166666666667,985.1750000000001,2.937321564115584,12.397882942232284,1.4216493789115707,3.383333333333333,-12.921666666666667,2.6249999999998863
29.73,70.19,987.3,2025-10-03 11:00:00,11,10,0.1700000000000017,-1.4000000000000057,-0.5,26.14625,84.75666666666667,985.2958333333332,2.8945057586676985,12.034072521357627,1.4751504467737961,3.583750000000002,-14.566666666666677,2.0041666666667197
29.63,69.87,986.6,2025-10-03 12:00:00,12,10,-0.10000000000000142,-0.3199999999999932,-0.6999999999999318,26.104583333333334,84.98625,985.4083333333333,2.8337146908747424,11.675240547750864,1.4670042431131316,3.525416666666665,-15.116249999999994,1.1916666666667197
29.46,69.88,986.0,2025-10-03 13:00:00,13,10,-0.16999999999999815,0.009999999999990905,-0.6000000000000227,26.059166666666666,85.19833333333334,985.5208333333334,2.7673263138885944,11.333653874410837,1.4003040560218554,3.4008333333333347,-15.318333333333342,0.47916666666662877
29.29,70.45,985.4,2025-10-03 14:00:00,14,10,-0.1700000000000017,0.5700000000000074,-0.6000000000000227,26.020416666666662,85.38166666666666,985.6166666666667,2.7124984138118062,11.042284997727377,1.3027284633839415,3.269583333333337,-14.931666666666658,-0.21666666666669698
29.03,73.43,985.3,2025-10-03 15:00:00,15,10,-0.259999999999998,2.980000000000004,-0.10000000000002274,25.993333333333336,85.56708333333334,985.7083333333331,2.677387868259938,10.789366536254303,1.190512007757375,3.0366666666666653,-12.137083333333337,-0.40833333333318933
28.58,74.77,985.2,2025-10-03 16:00:00,16,10,-0.45000000000000284,1.3399999999999892,-0.09999999999990905,25.98708333333333,85.59166666666665,985.7874999999999,2.670888924109647,10.762933035945775,1.0815900131547327,2.5929166666666674,-10.821666666666658,-0.5874999999998636
27.5,82.79,985.2,2025-10-03 17:00:00,17,10,-1.0799999999999983,8.02000000000001,0.0,26.010416666666668,85.52041666666666,985.8499999999999,2.681998734181089,10.77612597936797,0.9956426808147771,1.4895833333333321,-2.730416666666656,-0.6499999999998636
26.89,82.68,985.5,2025-10-03 18:00:00,18,10,-0.6099999999999994,-0.10999999999999943,0.2999999999999545,26.06375,85.25541666666668,985.9083333333333,2.6864131776168696,10.764005226425391,0.9273227788992823,0.8262500000000017,-2.575416666666669,-0.408333333333303
26.6,82.1,986.0,2025-10-03 19:00:00,19,10,-0.28999999999999915,-0.5800000000000125,0.5,26.125416666666666,84.92125,985.9666666666667,2.680788299325604,10.730857704081119,0.8844878973807229,0.47458333333333513,-2.8212500000000063,0.03333333333330302
26.44,80.8,986.4,2025-10-03 20:00:00,20,10,-0.16000000000000014,-1.2999999999999972,0.39999999999997726,26.200833333333335,84.49208333333333,986.0166666666668,2.662285576860142,10.678844172584302,0.8731087221031969,0.23916666666666586,-3.692083333333329,0.38333333333321207
26.27,80.2,986.4,2025-10-03 21:00:00,21,10,-0.1700000000000017,-0.5999999999999943,0.0,26.28708333333333,83.99958333333333,986.0541666666667,2.627955858220888,10.588752227335474,0.8692721426594554,-0.017083333333332007,-3.799583333333331,0.345833333333303
25.98,80.74,986.2,2025-10-03 22:00:00,22,10,-0.28999999999999915,0.539999999999992,-0.1999999999999318,26.374583333333334,83.49916666666667,986.0875,2.5788267962256293,10.43998080819018,0.8583667504589263,-0.3945833333333333,-2.7591666666666725,0.11250000000006821
25.66,81.65,985.8,2025-10-03 23:00:00,23,10,-0.3200000000000003,0.9100000000000108,-0.40000000000009095,26.461250000000003,83.00166666666668,986.1041666666666,2.5149869262352413,10.220392941764711,0.8482612224319366,-0.8012500000000031,-1.3516666666666737,-0.30416666666667425
25.25,83.15,985.5,2025-10-04 00:00:00,0,10,-0.41000000000000014,1.5,-0.2999999999999545,26.53833333333333,82.54458333333334,986.1083333333332,2.4444429732106796,9.943073612436645,0.8448908685401733,-1.2883333333333304,0.6054166666666703,-0.6083333333332348
24.87,84.47,985.1,2025-10-04 01:00:00,1,10,-0.379999999999999,1.3199999999999932,-0.39999999999997726,26.603333333333335,82.12333333333333,986.1,2.3746096551847033,9.619919400669454,0.8541458993777193,-1.7333333333333343,2.346666666666664,-1.0
24.55,85.43,984.8,2025-10-04 02:00:00,2,10,-0.3200000000000003,0.960000000000008,-0.3000000000000682,26.66083333333333,81.7,986.0791666666668,2.303501902429512,9.216637602491788,0.8802070738105982,-2.1108333333333285,3.730000000000004,-1.2791666666668107
24.33,85.79,984.7,2025-10-04 03:00:00,3,10,-0.22000000000000242,0.35999999999999943,-0.09999999999990905,26.713333333333335,81.24708333333334,986.0541666666668,2.231331570993818,8.702250323245035,0.9112720047819975,-2.3833333333333364,4.54291666666667,-1.3541666666667425
24.19,85.77,985.1,2025-10-04 04:00:00,4,10,-0.13999999999999702,-0.020000000000010232,0.39999999999997726,26.769583333333333,80.72166666666666,986.0375,2.1447802748859357,7.972957373231956,0.9253965072794508,-2.579583333333332,5.048333333333332,-0.9375
24.09,85.7,985.5,2025-10-04 05:00:00,5,10,-0.10000000000000142,-0.06999999999999318,0.39999999999997726,26.829583333333332,80.12583333333333,986.0208333333334,2.042214227077777,6.936589762717857,0.9315621133598262,-2.739583333333332,5.57416666666667,-0.5208333333333712
24.13,89.51,986.0,2025-10-04 06:00:00,6,10,0.03999999999999915,3.8100000000000023,0.5,26.84583333333333,79.83125,986.0041666666666,2.0179690967321147,6.331133089397339,0.9280550802172748,-2.7158333333333324,9.678750000000008,-0.004166666666606034
25.42,85.11,986.4,2025-10-04 07:00:00,7,10,1.2900000000000027,-4.400000000000006,0.39999999999997726,26.835833333333337,79.64958333333333,985.9791666666666,2.0246844449080923,6.100899063586229,0.9079260488487557,-1.4158333333333353,5.460416666666674,0.4208333333333485
27.67,76.65,986.6,2025-10-04 08:00:00,8,10,2.25,-8.459999999999994,0.20000000000004547,26.834999999999997,79.48291666666667,985.9416666666666,2.0243216791985112,6.126962137653611,0.859684809129426,0.8350000000000044,-2.8329166666666623,0.6583333333334167
29.65,68.68,986.2,2025-10-04 09:00:00,9,10,1.9799999999999969,-7.969999999999999,-0.39999999999997726,26.865416666666665,79.22500000000001,985.875,2.062143205854717,6.451288378234144,0.7662727406591583,2.784583333333334,-10.545000000000002,0.3250000000000455
30.73,65.11,985.5,2025-10-04 10:00:00,10,10,1.0800000000000018,-3.5700000000000074,-0.7000000000000455,26.914166666666663,78.955,985.7791666666667,2.140938267832618,6.904410058859304,0.6500696729924903,3.8158333333333374,-13.844999999999999,-0.279166666666697
31.44,62.49,984.3,2025-10-04 11:00:00,11,10,0.7100000000000009,-2.6199999999999974,-1.2000000000000455,26.98541666666667,78.63416666666667,985.6541666666667,2.2636599436715596,7.483985172217964,0.6331283039878841,4.454583333333332,-16.14416666666667,-1.3541666666667425
31.84,60.51,983.0,2025-10-04 12:00:00,12,10,0.3999999999999986,-1.980000000000004,-1.2999999999999545,27.0775,78.24416666666666,985.5041666666666,2.4157567002465226,8.172741499839265,0.8029722864394334,4.762499999999999,-17.73416666666666,-2.504166666666606
31.92,59.45,981.8,2025-10-04 13:00:00,13,10,0.08000000000000185,-1.0599999999999952,-1.2000000000000455,27.180000000000003,77.80958333333334,985.3291666666665,2.568594608121892,8.883261973909535,1.0948413292661,4.739999999999998,-18.359583333333333,-3.5291666666665833
