T2M,RH2M,PS,datetime,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
5.48,66.94,996.2,2023-01-03 03:00:00,3,1,-0.7599999999999998,11.815416666666666,4.757332993405542,-6.335416666666665,2.75,52.357916666666675,13.833952240825806,14.582083333333323,-0.09999999999990905,997.125,1.0199104820054272,-0.9249999999999545
4.96,68.49,996.1,2023-01-03 04:00:00,4,1,-0.5200000000000005,11.696666666666665,4.895232522493223,-6.7366666666666655,1.5499999999999972,52.387499999999996,13.86908017074704,16.1025,-0.10000000000002274,997.1666666666666,0.9517337345337096,-1.066666666666606
4.57,69.27,996.4,2023-01-03 05:00:00,5,1,-0.3899999999999997,11.594166666666666,5.0213257531094895,-7.024166666666666,0.7800000000000011,52.2725,13.709652978197834,16.997499999999995,0.2999999999999545,997.1916666666666,0.9216793117041291,-0.7916666666666288
4.11,70.63,997.2,2023-01-03 06:00:00,6,1,-0.45999999999999996,11.521666666666667,5.119470647454181,-7.411666666666666,1.3599999999999994,51.964166666666664,13.178082567085683,18.66583333333333,0.8000000000000682,997.2083333333334,0.9178977240870958,-0.008333333333325754
5.93,66.55,998.0,2023-01-03 07:00:00,7,1,1.8199999999999994,11.488333333333332,5.154510617909806,-5.558333333333332,-4.079999999999998,51.594166666666666,12.602688435294333,14.95583333333333,0.7999999999999545,997.2291666666666,0.9303945711208916,0.7708333333333712
8.99,52.91,998.8,2023-01-03 08:00:00,8,1,3.0600000000000005,11.455416666666666,5.168398102824062,-2.465416666666666,-13.64,51.215,12.411127195419022,1.6949999999999932,0.7999999999999545,997.2541666666666,0.9650317258433871,1.5458333333333485
11.81,46.74,999.5,2023-01-03 09:00:00,9,1,2.8200000000000003,11.4325,5.165431292233264,0.3775000000000013,-6.169999999999995,50.915416666666665,12.429505911746654,-4.1754166666666634,0.7000000000000455,997.2916666666666,1.034583161877665,2.2083333333333712
16.42,34.83,999.3,2023-01-03 10:00:00,10,1,4.610000000000001,11.425833333333335,5.158597649569593,4.994166666666667,-11.910000000000004,50.68125,12.685544430571362,-15.85125,-0.20000000000004547,997.3249999999999,1.0867782462498647,1.9750000000000227
18.1,32.75,998.5,2023-01-03 11:00:00,11,1,1.6799999999999997,11.412916666666668,5.140706667009107,6.687083333333334,-2.0799999999999983,50.55125,12.858732208959763,-17.801250000000003,-0.7999999999999545,997.3499999999999,1.1072881090854048,1.150000000000091
18.84,31.6,997.3,2023-01-03 12:00:00,12,1,0.7399999999999984,11.39625,5.114810390042524,7.44375,-1.1499999999999986,50.464999999999996,12.983225967445042,-18.864999999999995,-1.2000000000000455,997.3583333333335,1.106076759136382,-0.05833333333350765
19.05,30.95,996.7,2023-01-03 13:00:00,13,1,0.21000000000000085,11.377916666666666,5.085241201723882,7.672083333333335,-0.6500000000000021,50.3975,13.084126542926144,-19.4475,-0.599999999999909,997.3666666666667,1.1000658741804608,-0.6666666666666288
18.37,32.05,996.2,2023-01-03 14:00:00,14,1,-0.6799999999999997,11.345416666666667,5.035660639847581,7.024583333333334,1.0999999999999979,50.3775,13.112960813803568,-18.3275,-0.5,997.3708333333333,1.0952383765415934,-1.1708333333332348
17.03,37.25,996.1,2023-01-03 15:00:00,15,1,-1.3399999999999999,11.297083333333333,4.97227660146228,5.732916666666668,5.200000000000003,50.44625,13.036216046243938,-13.19625,-0.10000000000002274,997.3833333333333,1.078108918699726,-1.283333333333303
