T2M,RH2M,PS,datetime,is_anomaly,anomaly_type,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
12.96,54.05,997.9,2023-01-05 16:00:00,0,normal,16,1,-3.6199999999999974,8.67,5.283559406309348,4.290000000000001,15.75,61.477916666666665,16.886412850255525,-7.427916666666668,0.2999999999999545,998.3833333333333,1.1668115852023133,-0.4833333333333485
10.76,54.01,998.3,2023-01-05 17:00:00,0,normal,17,1,-2.200000000000001,8.664166666666667,5.281067017239954,2.095833333333333,-0.03999999999999915,61.339166666666664,16.935500381990646,-7.329166666666666,0.39999999999997726,998.4416666666666,1.1236263755733304,-0.1416666666666515
9.79,56.22,999.0,2023-01-05 18:00:00,0,normal,18,1,-0.9700000000000006,8.660833333333334,5.2802980125603955,1.1291666666666647,2.210000000000001,61.17041666666666,16.966765846710473,-4.950416666666662,0.7000000000000455,998.5166666666665,1.096899451087968,0.4833333333334622
8.9,59.02,999.6,2023-01-05 19:00:00,0,normal,19,1,-0.8899999999999988,8.664166666666667,5.280428109016611,0.23583333333333378,2.8000000000000043,60.9625,16.961029308900766,-1.9424999999999955,0.6000000000000227,998.6,1.1001976107084883,1.0
8.08,61.53,1000.0,2023-01-05 20:00:00,0,normal,20,1,-0.8200000000000003,8.671249999999999,5.2794863983568305,-0.5912499999999987,2.509999999999998,60.725833333333334,16.909614429221236,0.8041666666666671,0.39999999999997726,998.6916666666667,1.1220775245117571,1.3083333333332803
7.52,62.39,1000.0,2023-01-05 21:00:00,0,normal,21,1,-0.5600000000000005,8.687916666666668,5.275005855481329,-1.1679166666666685,0.8599999999999994,60.42166666666666,16.80670044089989,1.9683333333333408,0.0,998.7708333333334,1.1453038961309219,1.2291666666666288
7.07,62.89,999.6,2023-01-05 22:00:00,0,normal,22,1,-0.4499999999999993,8.7175,5.2633608456293715,-1.647499999999999,0.5,60.03791666666667,16.6326995845838,2.852083333333333,-0.39999999999997726,998.8291666666665,1.1506063303911238,0.7708333333334849
6.35,64.56,999.3,2023-01-05 23:00:00,0,normal,23,1,-0.7200000000000006,8.7475,5.247024208394531,-2.397500000000001,1.6700000000000017,59.63375,16.388138821163885,4.926250000000003,-0.3000000000000682,998.8791666666666,1.1435943209960282,0.4208333333333485
5.42,67.43,999.2,2023-01-06 00:00:00,0,normal,0,1,-0.9299999999999997,8.7675,5.232775678772004,-3.3475,2.8700000000000045,59.27375000000001,16.10381532230118,8.15625,-0.09999999999990905,998.9250000000001,1.133002935642171,0.27499999999997726
4.52,70.25,998.8,2023-01-06 01:00:00,0,normal,1,1,-0.9000000000000004,8.776666666666666,5.224795953300299,-4.256666666666666,2.819999999999993,58.974583333333335,15.81597513225339,11.275416666666665,-0.40000000000009095,998.9625,1.11230762870234,-0.16250000000002274
3.68,72.88,998.3,2023-01-06 02:00:00,0,normal,2,1,-0.8399999999999994,8.7775,5.223945909900408,-5.0975,2.6299999999999955,58.73791666666667,15.550429039004072,14.142083333333325,-0.5,998.9916666666668,1.0838404610123185,-0.6916666666668334
2.8,75.62,998.0,2023-01-06 03:00:00,0,normal,3,1,-0.8800000000000003,8.767083333333334,5.236098347605504,-5.967083333333334,2.740000000000009,58.57708333333334,15.345179523272089,17.042916666666663,-0.2999999999999545,999.0208333333334,1.045062580471282,-1.0208333333333712
2.03,78.09,998.2,2023-01-06 04:00:00,0,normal,4,1,-0.77,8.747916666666667,5.260857905874011,-6.717916666666667,2.469999999999999,58.49375,15.22825743335466,19.596250000000005,0.20000000000004547,999.0583333333333,0.9956062896837258,-0.8583333333332348
1.56,79.18,998.8,2023-01-06 05:00:00,0,normal,5,1,-0.46999999999999975,8.729999999999999,5.2855479745532845,-7.169999999999998,1.0900000000000034,58.4175,15.114772287545305,20.76250000000001,0.599999999999909,999.1,0.9609777629421871,-0.3000000000000682
1.23,79.69,999.4,2023-01-06 06:00:00,0,normal,6,1,-0.33000000000000007,8.714166666666667,5.308323993803354,-7.484166666666667,0.5099999999999909,58.34416666666667,15.00201433334773,21.345833333333324,0.6000000000000227,999.1291666666666,0.9589301859098361,0.27083333333337123
3.89,68.17,1000.0,2023-01-06 07:00:00,0,normal,7,1,2.66,8.712916666666667,5.309505404924975,-4.822916666666666,-11.519999999999996,58.27708333333333,14.952171131911605,9.892916666666672,0.6000000000000227,999.1416666666665,0.9686012625414495,0.8583333333334622
6.96,55.75,1000.7,2023-01-06 08:00:00,0,normal,8,1,3.07,8.739166666666668,5.298758604958635,-1.7791666666666677,-12.420000000000002,58.09833333333333,14.955822093511054,-2.348333333333329,0.7000000000000455,999.15,0.9815692848033484,1.5500000000000682
10.07,47.38,1001.3,2023-01-06 09:00:00,0,normal,9,1,3.1100000000000003,8.767083333333334,5.304153810451533,1.3029166666666665,-8.369999999999997,57.88375,15.075654665285894,-10.503749999999997,0.599999999999909,999.1666666666666,1.0153888382060363,2.1333333333333258
14.07,33.5,1001.2,2023-01-06 10:00:00,0,normal,10,1,4.0,8.8075,5.342164721631434,5.262500000000001,-13.880000000000003,57.52791666666667,15.558916632444632,-24.02791666666667,-0.09999999999990905,999.1875,1.0526622564178534,2.0125000000000455
15.68,31.44,1000.5,2023-01-06 11:00:00,0,normal,11,1,1.6099999999999994,8.82125,5.3601308489057695,6.858750000000001,-2.0599999999999987,57.2825,15.933305901680344,-25.842499999999998,-0.7000000000000455,999.2041666666668,1.0707490944138904,1.2958333333332348
16.8,30.16,999.7,2023-01-06 12:00:00,0,normal,12,1,1.120000000000001,8.823333333333332,5.363355266075977,7.976666666666668,-1.2800000000000011,57.08708333333333,16.24608567682814,-26.927083333333332,-0.7999999999999545,999.225,1.075518075363931,0.47500000000002274
17.27,30.15,999.0,2023-01-06 13:00:00,0,normal,13,1,0.46999999999999886,8.8125,5.345236196839199,8.4575,-0.010000000000001563,56.94916666666666,16.467917139928055,-26.799166666666665,-0.7000000000000455,999.2541666666667,1.05870271997152,-0.2541666666667197
17.14,31.12,998.6,2023-01-06 14:00:00,0,normal,14,1,-0.129999999999999,8.797083333333333,5.319532080735202,8.342916666666667,0.9700000000000024,56.82416666666666,16.659013467493956,-25.704166666666662,-0.39999999999997726,999.2916666666666,1.0163518162981118,-0.691666666666606
16.28,35.97,998.4,2023-01-06 15:00:00,0,normal,15,1,-0.8599999999999994,8.784583333333334,5.300767769792913,7.495416666666667,4.849999999999998,56.72708333333333,16.77802405300423,-20.757083333333334,-0.20000000000004547,999.3249999999999,0.9705444460398659,-0.9249999999999545
12.97,49.99,998.4,2023-01-06 16:00:00,0,normal,16,1,-3.3100000000000005,8.785,5.301110630145673,4.1850000000000005,14.020000000000003,56.55791666666667,16.82658713469399,-6.567916666666669,0.0,999.3458333333333,0.9436189202566654,-0.9458333333333258
10.72,50.21,998.8,2023-01-06 17:00:00,0,normal,17,1,-2.25,8.783333333333333,5.300468942885406,1.9366666666666674,0.21999999999999886,56.39958333333334,16.86942860792775,-6.1895833333333385,0.39999999999997726,999.3666666666668,0.924857999284351,-0.5666666666668334
9.38,52.52,999.3,2023-01-06 18:00:00,0,normal,18,1,-1.3399999999999999,8.76625,5.2977434182949,0.6137500000000014,2.3100000000000023,56.24541666666667,16.888037695663314,-3.7254166666666677,0.5,999.3791666666667,0.9217087942777479,-0.0791666666667652
8.48,53.81,999.8,2023-01-06 19:00:00,0,normal,19,1,-0.9000000000000004,8.748750000000001,5.2979760799269595,-0.2687500000000007,1.2899999999999991,56.028333333333336,16.884306751914743,-2.2183333333333337,0.5,999.3874999999999,0.9246914879167778,0.41250000000002274
7.96,53.36,999.8,2023-01-06 20:00:00,0,normal,20,1,-0.5200000000000005,8.74375,5.298691235045481,-0.7837500000000004,-0.45000000000000284,55.687916666666666,16.850888501711164,-2.327916666666667,0.0,999.3791666666666,0.919820004446181,0.4208333333333485
7.45,53.07,999.6,2023-01-06 21:00:00,0,normal,21,1,-0.5099999999999998,8.740833333333333,5.299413352821041,-1.2908333333333326,-0.28999999999999915,55.29958333333334,16.797026776024765,-2.2295833333333377,-0.1999999999999318,999.3625000000001,0.9116695148722999,0.23749999999995453
7.05,52.61,999.1,2023-01-06 22:00:00,0,normal,22,1,-0.40000000000000036,8.74,5.299689080297642,-1.6900000000000004,-0.46000000000000085,54.871249999999996,16.725973894437107,-2.261249999999997,-0.5,999.3416666666667,0.9117191914496732,-0.24166666666667425
6.37,53.59,998.4,2023-01-06 23:00:00,0,normal,23,1,-0.6799999999999997,8.740833333333333,5.299298490626245,-2.3708333333333327,0.980000000000004,54.41416666666667,16.599101839679705,-0.8241666666666632,-0.7000000000000455,999.3041666666668,0.9317954462342442,-0.9041666666668107
5.15,57.77,998.2,2023-01-07 00:00:00,0,normal,0,1,-1.2199999999999998,8.729583333333332,5.3069359694703255,-3.579583333333332,4.18,54.01166666666666,16.385512866067337,3.75833333333334,-0.1999999999999318,999.2624999999999,0.9586278690420188,-1.0624999999998863
3.84,61.92,998.1,2023-01-07 01:00:00,0,normal,1,1,-1.3100000000000005,8.70125,5.332143147316868,-4.86125,4.149999999999999,53.66458333333333,16.11254277268022,8.255416666666669,-0.10000000000002274,999.2333333333335,0.9836341961744501,-1.1333333333334394
2.94,64.27,997.8,2023-01-07 02:00:00,0,normal,2,1,-0.8999999999999999,8.670416666666666,5.364482615489031,-5.730416666666667,2.3499999999999943,53.30583333333334,15.75805740528972,10.964166666666657,-0.3000000000000682,999.2125,1.009223765423385,-1.4125000000000227
2.43,64.65,997.5,2023-01-07 03:00:00,0,normal,3,1,-0.5099999999999998,8.655,5.382587869595166,-6.225,0.38000000000000966,52.848749999999995,15.233016861980811,11.80125000000001,-0.2999999999999545,999.1916666666666,1.0400320507880374,-1.691666666666606
2.71,63.15,997.4,2023-01-07 04:00:00,0,normal,4,1,0.2799999999999998,8.683333333333332,5.34787618687502,-5.973333333333332,-1.500000000000007,52.22625,14.441373779195496,10.923749999999998,-0.10000000000002274,999.1583333333334,1.0850432436448916,-1.7583333333334394
2.12,63.41,997.6,2023-01-07 05:00:00,0,normal,5,1,-0.5899999999999999,8.706666666666667,5.316575120741993,-6.586666666666667,0.259999999999998,51.56916666666666,13.489020951569632,11.840833333333336,0.20000000000004547,999.1083333333332,1.129030621784574,-1.508333333333212
1.7,63.74,997.8,2023-01-07 06:00:00,0,normal,6,1,-0.42000000000000015,8.72625,5.2886299799870065,-7.02625,0.3300000000000054,50.90458333333333,12.391586549354583,12.835416666666674,0.1999999999999318,999.0416666666666,1.1579279344799613,-1.2416666666666742
4.2,58.05,998.2,2023-01-07 07:00:00,0,normal,7,1,2.5,8.739166666666668,5.276669665008712,-4.5391666666666675,-5.690000000000005,50.482916666666675,11.942575819736104,7.567083333333322,0.40000000000009095,998.9666666666667,1.1514326300088342,-0.7666666666666515
7.83,42.91,998.6,2023-01-07 08:00:00,0,normal,8,1,3.63,8.775416666666667,5.266894951253177,-0.9454166666666666,-15.14,49.947916666666664,11.983893531180394,-7.037916666666668,0.39999999999997726,998.8791666666666,1.0922570037855859,-0.2791666666665833
11.02,37.92,998.9,2023-01-07 09:00:00,0,normal,9,1,3.1899999999999995,8.815,5.2805994389635895,2.205,-4.989999999999995,49.55375,12.225175312159909,-11.63375,0.2999999999999545,998.7791666666667,0.9632278915263929,0.12083333333328028
15.3,28.47,998.6,2023-01-07 10:00:00,0,normal,10,1,4.280000000000001,8.86625,5.339459191390239,6.43375,-9.450000000000003,49.344166666666666,12.551130874621805,-20.874166666666667,-0.2999999999999545,998.6708333333332,0.8137295601742508,-0.07083333333321207
17.76,25.43,997.8,2023-01-07 11:00:00,0,normal,11,1,2.460000000000001,8.952916666666667,5.470145438942952,8.807083333333335,-3.039999999999999,49.09375000000001,12.976623736047724,-23.663750000000007,-0.8000000000000682,998.5583333333334,0.7324269761295777,-0.7583333333334394
19.37,23.88,996.7,2023-01-07 12:00:00,0,normal,12,1,1.6099999999999994,9.06,5.652552328469585,10.31,-1.5500000000000007,48.83208333333334,13.430394788190977,-24.952083333333338,-1.099999999999909,998.4333333333333,0.783341042206941,-1.7333333333332348
20.17,23.32,995.9,2023-01-07 13:00:00,0,normal,13,1,0.8000000000000007,9.180833333333334,5.862773432330518,10.989166666666668,-0.5599999999999987,48.54749999999999,13.907362845066944,-25.227499999999992,-0.8000000000000682,998.3041666666667,0.9280550801995477,-2.404166666666697
20.02,24.0,995.4,2023-01-07 14:00:00,0,normal,14,1,-0.15000000000000213,9.300833333333333,6.058957376707118,10.719166666666666,0.6799999999999997,48.25083333333333,14.36373571266156,-24.250833333333333,-0.5,998.1708333333335,1.0980136875154227,-2.770833333333485
18.54,34.43,995.2,2023-01-07 15:00:00,0,normal,15,1,-1.4800000000000004,9.395000000000001,6.1883228043174,9.144999999999998,10.43,48.18666666666667,14.424294924119229,-13.756666666666668,-0.1999999999999318,998.0374999999999,1.2524107188522133,-2.8374999999998636
14.36,47.76,995.3,2023-01-07 16:00:00,0,normal,16,1,-4.18,9.452916666666667,6.229602876006913,4.907083333333333,13.329999999999998,48.09375,14.419354991453881,-0.333750000000002,0.09999999999990905,997.9083333333334,1.3679297803828707,-2.608333333333462
11.95,48.54,995.9,2023-01-07 17:00:00,0,normal,17,1,-2.41,9.504166666666668,6.245519379430389,2.445833333333331,0.7800000000000011,48.024166666666666,14.412726537053452,0.5158333333333331,0.6000000000000227,997.7874999999999,1.4130794309809,-1.8874999999999318
10.67,50.76,996.5,2023-01-07 18:00:00,0,normal,18,1,-1.2799999999999994,9.557916666666667,6.249953724466366,1.1120833333333326,2.219999999999999,47.95083333333333,14.39332119170336,2.8091666666666697,0.6000000000000227,997.6708333333332,1.3982844043193854,-1.1708333333332348
9.61,52.11,996.8,2023-01-07 19:00:00,0,normal,19,1,-1.0600000000000005,9.604999999999999,6.245735240598352,0.005000000000000782,1.3500000000000014,47.88,14.367392731913617,4.229999999999997,0.2999999999999545,997.5458333333332,1.3322028722211197,-0.7458333333332803
8.76,53.07,996.8,2023-01-07 20:00:00,0,normal,20,1,-0.8499999999999996,9.638333333333334,6.238705040287618,-0.8783333333333339,0.9600000000000009,47.867916666666666,14.362704716569336,5.202083333333334,0.0,997.4208333333335,1.2496883669512986,-0.6208333333335077
8.01,53.9,996.5,2023-01-07 21:00:00,0,normal,21,1,-0.75,9.661666666666667,6.231207341080556,-1.6516666666666673,0.8299999999999983,47.9025,14.376767566187285,5.997499999999995,-0.2999999999999545,997.2916666666666,1.1724803388237446,-0.7916666666666288
7.32,54.75,996.0,2023-01-07 22:00:00,0,normal,22,1,-0.6899999999999995,9.672916666666667,6.226529132368359,-2.352916666666667,0.8500000000000014,47.991666666666674,14.413822070036364,6.758333333333326,-0.5,997.1625,1.1347524150575803,-1.1625000000000227
6.69,55.67,995.2,2023-01-07 23:00:00,0,normal,23,1,-0.6299999999999999,9.68625,6.219487475389087,-2.996249999999999,0.9200000000000017,48.078333333333326,14.455141004129848,7.591666666666676,-0.7999999999999545,997.0291666666666,1.1704622522998174,-1.8291666666665378
6.13,56.64,994.7,2023-01-08 00:00:00,0,normal,0,1,-0.5600000000000005,9.727083333333335,6.191564724032532,-3.5970833333333347,0.9699999999999989,48.03125,14.424007557601314,8.60875,-0.5,996.8833333333333,1.2345274282150676,-2.1833333333332803
5.64,57.53,994.3,2023-01-08 01:00:00,0,normal,1,1,-0.4900000000000002,9.802083333333334,6.127725288403921,-4.162083333333334,0.8900000000000006,47.84833333333333,14.26720431060621,9.681666666666672,-0.40000000000009095,996.7249999999999,1.3128959030230736,-2.4249999999999545
5.22,58.49,993.8,2023-01-08 02:00:00,0,normal,2,1,-0.41999999999999993,9.897083333333333,6.033666762545747,-4.677083333333333,0.9600000000000009,47.607499999999995,14.02467336673047,10.882500000000007,-0.5,996.5583333333334,1.4200173503740203,-2.7583333333334394
4.87,59.55,993.6,2023-01-08 03:00:00,0,normal,3,1,-0.34999999999999964,9.99875,5.9218984268780614,-5.128749999999999,1.0599999999999952,47.395,13.791926434788195,12.154999999999994,-0.1999999999999318,996.3958333333334,1.5267126282560084,-2.7958333333333485
4.54,61.32,993.7,2023-01-08 04:00:00,0,normal,4,1,-0.33000000000000007,10.075,5.835114096719885,-5.534999999999999,1.7700000000000031,47.318749999999994,13.705826216708331,14.001250000000006,0.10000000000002274,996.2416666666667,1.6056738167505205,-2.5416666666666288
4.26,63.14,994.1,2023-01-08 05:00:00,0,normal,5,1,-0.28000000000000025,10.164166666666667,5.72355234529006,-5.904166666666667,1.8200000000000003,47.307500000000005,13.692147940239032,15.832499999999996,0.39999999999997726,996.0958333333333,1.6356036425012868,-1.9958333333332803
4.09,64.52,994.6,2023-01-08 06:00:00,0,normal,6,1,-0.16999999999999993,10.26375,5.58909482637939,-6.17375,1.3799999999999955,47.34,13.73371098397316,17.179999999999993,0.5,995.9625000000001,1.621006799331671,-1.3625000000000682
6.42,56.04,995.0,2023-01-08 07:00:00,0,normal,7,1,2.33,10.356250000000001,5.502069027825489,-3.936250000000001,-8.479999999999997,47.256249999999994,13.671548308519215,8.783750000000005,0.39999999999997726,995.8291666666668,1.5593976447635411,-0.8291666666667652
9.18,47.54,995.5,2023-01-08 08:00:00,0,normal,8,1,2.76,10.4125,5.481983336744816,-1.2325,-8.5,47.44916666666666,13.640183256663489,0.09083333333333599,0.5,995.7000000000002,1.44402818231008,-0.20000000000015916
12.69,41.13,995.9,2023-01-08 09:00:00,0,normal,9,1,3.51,10.482083333333334,5.5005967890976954,2.207916666666666,-6.409999999999997,47.58291666666667,13.558173045826653,-6.452916666666667,0.39999999999997726,995.5749999999999,1.2749254027629138,0.3250000000000455
17.3,30.31,995.6,2023-01-08 10:00:00,0,normal,10,1,4.610000000000001,10.565416666666666,5.591165375270453,6.734583333333335,-10.820000000000004,47.65958333333333,13.450169379624196,-17.34958333333333,-0.2999999999999545,995.4500000000002,1.1005927256835888,0.14999999999986358
20.11,24.26,994.9,2023-01-08 11:00:00,0,normal,11,1,2.8099999999999987,10.663333333333334,5.741204741520543,9.446666666666665,-6.049999999999997,47.610833333333325,13.536089254982077,-23.350833333333323,-0.7000000000000455,995.3291666666665,0.9844350252008555,-0.42916666666656056
21.8,21.84,993.9,2023-01-08 12:00:00,0,normal,12,1,1.6900000000000013,10.764583333333334,5.920069755146226,11.035416666666666,-2.4200000000000017,47.52583333333333,13.697034562163523,-25.68583333333333,-1.0,995.2125000000001,0.9808215278871726,-1.3125000000001137
22.67,21.16,993.2,2023-01-08 13:00:00,0,normal,13,1,0.870000000000001,10.868749999999999,6.11165267088741,11.801250000000003,-0.6799999999999997,47.435833333333335,13.869017367990564,-26.275833333333335,-0.6999999999999318,995.1,1.0508795488012626,-1.8999999999999773
22.4,22.85,992.7,2023-01-08 14:00:00,0,normal,14,1,-0.2700000000000031,10.967916666666667,6.283488354870812,11.432083333333331,1.6900000000000013,47.387916666666676,13.955225911952263,-24.537916666666675,-0.5,994.9874999999998,1.1565738383173443,-2.2874999999997954
20.51,38.2,992.6,2023-01-08 15:00:00,0,normal,15,1,-1.889999999999997,11.049999999999999,6.3985202093581925,9.460000000000003,15.350000000000001,47.544999999999995,13.823624391032494,-9.344999999999992,-0.10000000000002274,994.8791666666667,1.2535095659331705,-2.279166666666697
17.21,43.0,992.7,2023-01-08 16:00:00,0,normal,16,1,-3.3000000000000007,11.168750000000001,6.488436076389387,6.04125,4.799999999999997,47.346666666666664,13.854517915346872,-4.346666666666664,0.10000000000002274,994.7708333333334,1.325823506737029,-2.0708333333333258
